trip_id,run_id,truck_id,load_zone,dump_zone,depart_time_s,arrive_load_s,load_complete_s,depart_load_s,arrive_dump_s,unload_complete_s,travel_to_mine_s,load_wait_s,queue_wait_service_s,travel_to_dump_s,unload_wait_s,total_trip_duration_s,cargo_kg,fuel_L,co2_kg
157,2,0,load_zone_25,dump_zone_3,5761.26,5946.03,5951.22,5953.22,6130.92,6149.2,184.77,5.19,2.38,177.7,18.27,387.94,1000.0,1.2745,3.4156
158,2,1,load_zone_25,dump_zone_3,5764.53,5924.83,5954.37,5956.37,6143.5,6152.36,160.3,29.54,26.39,187.13,8.86,387.83,1000.0,1.3523,3.6242
159,2,2,load_zone_25,dump_zone_3,6146.12,6333.74,6336.57,6338.57,6514.78,6517.83,187.61,2.84,0.0,176.2,3.05,371.71,1000.0,1.273,3.4117
160,2,0,load_zone_25,dump_zone_3,6149.2,6355.49,6358.47,6360.47,6566.08,6568.89,206.29,2.98,0.0,205.61,2.81,419.7,1000.0,1.1874,3.1821
161,2,1,load_zone_25,dump_zone_3,6152.36,6342.64,6361.38,6363.38,6549.31,6571.93,190.28,18.75,15.83,185.92,22.62,419.57,1000.0,1.1647,3.1214
162,2,2,load_zone_25,dump_zone_3,6517.83,6695.46,6698.4,6700.4,6894.09,6897.13,177.63,2.94,0.0,193.69,3.04,379.3,1000.0,1.26,3.3768
163,3,1,load_zone_22,dump_zone_23,10.99,59.14,61.86,63.86,99.72,102.73,48.15,2.72,0.0,35.86,3.0,91.74,1000.0,0.3328,0.892
164,3,0,load_zone_22,dump_zone_23,28.85,81.44,84.04,86.04,133.4,136.46,52.59,2.6,0.0,47.36,3.06,107.61,1000.0,0.3836,1.0281
165,3,2,load_zone_22,dump_zone_23,35.77,84.07,86.96,88.96,130.81,139.32,48.3,2.89,0.0,41.86,8.51,103.56,1000.0,0.321,0.8602
166,3,1,load_zone_22,dump_zone_23,102.73,161.88,164.83,166.83,216.34,219.63,59.15,2.95,0.0,49.52,3.29,116.9,1000.0,0.333,0.8924
167,3,0,load_zone_22,dump_zone_23,136.46,197.0,200.02,202.02,244.86,247.92,60.54,3.02,0.0,42.85,3.05,111.46,1000.0,0.4373,1.1719
168,3,2,load_zone_22,dump_zone_23,139.32,196.03,203.16,205.16,245.89,250.87,56.71,7.13,3.99,40.73,4.98,111.54,1000.0,0.3156,0.8457
169,3,1,load_zone_22,dump_zone_23,219.63,276.58,279.62,281.62,324.9,327.9,56.95,3.04,0.0,43.28,3.0,108.27,1000.0,0.343,0.9192
170,3,0,load_zone_22,dump_zone_23,247.92,302.81,305.91,307.91,344.39,347.25,54.89,3.1,0.0,36.48,2.85,99.33,1000.0,0.2839,0.761
171,3,2,load_zone_22,dump_zone_23,250.87,303.71,308.81,310.81,354.27,357.39,52.84,5.1,2.21,43.46,3.12,106.53,1000.0,0.2873,0.7699
172,3,1,load_zone_22,dump_zone_23,327.9,379.26,382.25,384.25,425.4,428.45,51.36,2.99,0.0,41.15,3.04,100.55,1000.0,0.2984,0.7996
173,3,0,load_zone_23,dump_zone_22,347.25,401.3,404.01,406.01,459.45,462.16,54.05,2.72,0.0,53.44,2.71,114.91,1000.0,0.358,0.9593
174,3,2,load_zone_23,dump_zone_22,357.39,407.58,410.58,412.58,465.31,468.34,50.19,3.0,0.0,52.73,3.03,110.95,1000.0,0.3924,1.0515
175,3,1,load_zone_23,dump_zone_22,428.45,474.99,477.83,479.83,528.02,531.06,46.55,2.84,0.0,48.18,3.04,102.61,1000.0,0.403,1.0801
176,3,0,load_zone_23,dump_zone_22,462.16,511.49,514.23,516.23,558.76,561.63,49.33,2.74,0.0,42.53,2.88,99.48,1000.0,0.3384,0.9069
177,3,2,load_zone_23,dump_zone_22,468.34,517.76,520.72,522.72,576.05,579.21,49.42,2.95,0.0,53.33,3.16,110.87,1000.0,0.3342,0.8956
178,3,1,load_zone_23,dump_zone_22,531.06,578.62,581.39,583.39,638.6,641.66,47.57,2.77,0.0,55.21,3.06,110.6,1000.0,0.3621,0.9704
179,3,0,load_zone_23,dump_zone_22,561.63,612.12,615.03,617.03,676.95,680.26,50.49,2.91,0.0,59.93,3.31,118.63,1000.0,0.3503,0.9389
180,3,2,load_zone_23,dump_zone_22,579.21,625.08,627.92,629.92,683.38,686.27,45.87,2.84,0.0,53.47,2.89,107.06,1000.0,0.3726,0.9986
181,3,1,load_zone_23,dump_zone_22,641.66,695.02,698.17,700.17,750.69,753.87,53.36,3.15,0.0,50.52,3.17,112.21,1000.0,0.4099,1.0985
182,3,0,load_zone_23,dump_zone_22,680.26,733.52,736.23,738.23,797.2,800.16,53.25,2.72,0.0,58.97,2.95,119.89,1000.0,0.3273,0.8772
183,3,2,load_zone_1,dump_zone_2,686.27,783.54,786.51,788.51,865.33,868.61,97.27,2.98,0.0,76.81,3.28,182.34,1000.0,0.5777,1.5482
184,3,1,load_zone_1,dump_zone_2,753.87,853.41,856.42,858.42,937.41,940.41,99.54,3.01,0.0,78.99,3.0,186.55,1000.0,0.614,1.6455
185,3,0,load_zone_1,dump_zone_2,800.16,905.49,908.53,910.53,1001.63,1004.72,105.33,3.05,0.0,91.1,3.09,204.56,1000.0,0.52,1.3937
186,3,2,load_zone_1,dump_zone_2,868.61,964.28,967.41,969.41,1055.95,1058.99,95.67,3.13,0.0,86.54,3.03,190.38,1000.0,0.6397,1.7145
187,3,1,load_zone_1,dump_zone_2,940.41,1040.54,1043.59,1045.59,1133.81,1136.75,100.13,3.04,0.0,88.22,2.95,196.34,1000.0,0.6074,1.6278
188,3,0,load_zone_1,dump_zone_2,1004.72,1078.48,1080.98,1082.98,1165.94,1168.68,73.76,2.5,0.0,82.96,2.74,163.96,1000.0,0.6142,1.6461
189,3,2,load_zone_1,dump_zone_2,1058.99,1159.02,1161.91,1163.91,1236.92,1240.12,100.03,2.89,0.0,73.0,3.21,181.13,1000.0,0.5592,1.4987
190,3,1,load_zone_1,dump_zone_2,1136.75,1250.39,1253.45,1255.45,1335.93,1339.17,113.64,3.06,0.0,80.48,3.24,202.42,1000.0,0.5953,1.5955
191,3,0,load_zone_1,dump_zone_2,1168.68,1257.3,1260.3,1262.3,1342.08,1344.88,88.62,2.99,0.0,79.78,2.8,176.2,1000.0,0.5726,1.5346
192,3,2,load_zone_1,dump_zone_2,1240.12,1330.75,1333.76,1335.76,1422.2,1425.16,90.63,3.01,0.0,86.44,2.96,185.03,1000.0,0.5814,1.5582
193,3,1,load_zone_26,load_zone_29,1339.17,1454.79,1457.64,1459.64,1541.14,1543.99,115.62,2.85,0.0,81.5,2.84,204.81,1000.0,0.7008,1.8782
194,3,0,load_zone_26,load_zone_29,1344.88,1454.72,1460.71,1462.71,1531.57,1547.06,109.84,5.99,2.92,68.87,15.48,202.18,1000.0,0.5345,1.4325
195,3,2,load_zone_26,load_zone_29,1425.16,1540.83,1543.89,1545.89,1628.13,1631.22,115.68,3.06,0.0,82.24,3.09,206.07,1000.0,0.5425,1.4538
196,3,1,load_zone_26,load_zone_29,1543.99,1660.59,1663.51,1665.51,1741.3,1744.43,116.6,2.93,0.0,75.79,3.13,200.45,1000.0,0.7245,1.9415
197,3,0,load_zone_26,load_zone_29,1547.06,1676.95,1679.94,1681.94,1767.78,1770.83,129.9,2.98,0.0,85.84,3.05,223.77,1000.0,0.6795,1.821
198,3,2,load_zone_26,load_zone_29,1631.22,1745.91,1749.04,1751.04,1829.52,1832.51,114.69,3.12,0.0,78.48,2.99,201.29,1000.0,0.5851,1.568
199,3,1,load_zone_26,load_zone_29,1744.43,1854.26,1857.26,1859.26,1940.87,1943.92,109.82,3.0,0.0,81.61,3.05,199.48,1000.0,0.6734,1.8047
200,3,0,load_zone_26,load_zone_29,1770.83,1881.01,1884.07,1886.07,1968.44,1971.25,110.18,3.06,0.0,82.37,2.81,200.42,1000.0,0.7221,1.9353
201,3,2,load_zone_26,load_zone_29,1832.51,1941.55,1944.39,1946.39,2013.78,2016.63,109.04,2.84,0.0,67.39,2.85,184.12,1000.0,0.6344,1.7002
202,3,1,load_zone_26,load_zone_29,1943.92,2055.02,2058.11,2060.11,2135.69,2138.74,111.1,3.09,0.0,75.58,3.05,194.82,1000.0,0.651,1.7448
203,3,0,load_zone_2,dump_zone_2,1971.25,2090.42,2093.1,2095.1,2186.3,2189.24,119.16,2.68,0.0,91.2,2.95,217.99,1000.0,0.529,1.4176
204,3,2,load_zone_27,dump_zone_3,2016.63,2166.83,2169.99,2171.99,2334.95,2338.13,150.21,3.16,0.0,162.96,3.18,321.51,1000.0,1.0504,2.8151
205,3,1,load_zone_27,dump_zone_3,2138.74,2282.52,2285.44,2287.44,2456.79,2459.79,143.78,2.92,0.0,169.35,3.0,321.05,1000.0,1.1311,3.0313
206,3,0,load_zone_27,dump_zone_3,2189.24,2332.34,2335.44,2337.44,2510.97,2513.83,143.09,3.1,0.0,173.53,2.86,324.58,1000.0,1.1298,3.0279
207,3,2,load_zone_27,dump_zone_3,2338.13,2496.28,2499.16,2501.16,2665.52,2668.39,158.15,2.89,0.0,164.35,2.87,330.26,1000.0,0.9742,2.6108
208,3,1,load_zone_27,dump_zone_3,2459.79,2616.07,2619.13,2621.13,2771.7,2774.51,156.28,3.07,0.0,150.56,2.81,314.72,1000.0,1.0085,2.7029
209,3,0,load_zone_27,dump_zone_3,2513.83,2664.92,2667.71,2669.71,2864.62,2867.84,151.09,2.79,0.0,194.91,3.22,354.02,1000.0,1.045,2.8005
210,3,2,load_zone_27,dump_zone_3,2668.39,2823.09,2826.16,2828.16,2992.73,2995.7,154.7,3.07,0.0,164.57,2.98,327.31,1000.0,1.1793,3.1604
211,3,1,load_zone_27,dump_zone_3,2774.51,2918.82,2921.72,2923.72,3101.51,3104.5,144.31,2.9,0.0,177.79,2.99,329.99,1000.0,0.9192,2.4634
212,3,0,load_zone_27,dump_zone_3,2867.84,3023.07,3026.06,3028.06,3209.93,3212.9,155.23,2.99,0.0,181.87,2.97,345.06,1000.0,0.9148,2.4516
213,3,2,load_zone_27,dump_zone_3,2995.7,3142.73,3145.59,3147.59,3289.85,3292.88,147.03,2.86,0.0,142.25,3.03,297.18,1000.0,1.1653,3.1231
214,3,1,load_zone_24,dump_zone_3,3104.5,3293.99,3297.21,3299.21,3450.21,3453.25,189.49,3.22,0.0,151.0,3.04,348.75,1000.0,1.011,2.7094
215,3,0,load_zone_24,dump_zone_3,3212.9,3372.98,3375.99,3377.99,3537.22,3540.16,160.07,3.02,0.0,159.22,2.94,327.25,1000.0,0.883,2.3664
216,3,2,load_zone_24,dump_zone_3,3292.88,3428.49,3431.45,3433.45,3600.17,3603.08,135.61,2.96,0.0,166.72,2.91,310.2,1000.0,1.0274,2.7534
217,3,1,load_zone_24,dump_zone_3,3453.25,3617.81,3620.71,3622.71,3783.44,3786.62,164.56,2.9,0.0,160.73,3.18,333.37,1000.0,1.1886,3.1855
218,3,0,load_zone_24,dump_zone_3,3540.16,3701.0,3704.19,3706.19,3876.97,3880.14,160.84,3.19,0.0,170.78,3.17,339.98,1000.0,1.0895,2.92
219,3,2,load_zone_24,dump_zone_3,3603.08,3765.21,3768.04,3770.04,3935.07,3938.18,162.13,2.84,0.0,165.03,3.11,335.09,1000.0,0.8873,2.378
220,3,1,load_zone_24,dump_zone_3,3786.62,3931.51,3934.63,3936.63,4111.59,4114.82,144.88,3.13,0.0,174.96,3.22,328.2,1000.0,0.9986,2.6763
221,3,0,load_zone_24,dump_zone_3,3880.14,4020.59,4023.61,4025.61,4181.0,4184.01,140.46,3.02,0.0,155.39,3.01,303.88,1000.0,1.1429,3.0629
222,3,2,load_zone_24,dump_zone_3,3938.18,4088.42,4091.28,4093.28,4256.18,4259.25,150.25,2.85,0.0,162.9,3.07,321.07,1000.0,1.0268,2.7519
223,3,1,load_zone_24,dump_zone_3,4114.82,4260.26,4263.23,4265.23,4420.68,4423.64,145.44,2.97,0.0,155.45,2.96,308.82,1000.0,1.2083,3.2383
224,3,0,load_zone_29,dump_zone_3,4184.01,4343.96,4346.65,4348.65,4511.27,4514.14,159.95,2.69,0.0,162.62,2.87,330.13,1000.0,1.0466,2.8049
225,3,2,load_zone_29,dump_zone_3,4259.25,4411.62,4414.59,4416.59,4600.79,4603.98,152.37,2.98,0.0,184.19,3.19,344.74,1000.0,1.0815,2.8985
226,3,1,load_zone_29,dump_zone_3,4423.64,4585.34,4588.34,4590.34,4755.02,4758.28,161.7,3.0,0.0,164.68,3.26,334.64,1000.0,0.8256,2.2125
227,3,0,load_zone_29,dump_zone_3,4514.14,4649.54,4652.55,4654.55,4813.2,4816.3,135.4,3.0,0.0,158.65,3.1,302.16,1000.0,1.1258,3.017
228,3,2,load_zone_29,dump_zone_3,4603.98,4760.25,4763.4,4765.4,4944.78,4947.81,156.26,3.15,0.0,179.38,3.03,343.83,1000.0,1.1784,3.158
229,3,1,load_zone_29,dump_zone_3,4758.28,4923.02,4926.12,4928.12,5086.53,5089.55,164.74,3.1,0.0,158.41,3.02,331.27,1000.0,1.075,2.8811
230,3,0,load_zone_29,dump_zone_3,4816.3,4996.52,4999.31,5001.31,5134.65,5137.47,180.22,2.79,0.0,133.34,2.82,321.17,1000.0,1.0359,2.7761
231,3,2,load_zone_29,dump_zone_3,4947.81,5105.75,5108.6,5110.6,5256.46,5259.33,157.94,2.85,0.0,145.86,2.87,311.52,1000.0,1.339,3.5887
232,3,1,load_zone_29,dump_zone_3,5089.55,5274.01,5276.95,5278.95,5439.35,5442.18,184.46,2.95,0.0,160.4,2.83,352.63,1000.0,0.8698,2.3311
233,3,0,load_zone_29,dump_zone_3,5137.47,5297.18,5300.17,5302.17,5454.79,5457.55,159.71,2.99,0.0,152.62,2.76,320.08,1000.0,0.993,2.6612
234,3,2,load_zone_25,dump_zone_3,5259.33,5448.58,5451.64,5453.64,5648.16,5650.96,189.25,3.06,0.0,194.52,2.8,391.63,1000.0,1.3313,3.568
235,3,1,load_zone_25,dump_zone_3,5442.18,5617.23,5620.23,5622.23,5820.78,5823.57,175.06,3.0,0.0,198.55,2.79,381.4,1000.0,1.1877,3.1831
236,3,0,load_zone_25,dump_zone_3,5457.55,5650.05,5653.02,5655.02,5853.27,5856.5,192.5,2.98,0.0,198.25,3.23,398.95,1000.0,1.3501,3.6182
237,3,2,load_zone_25,dump_zone_3,5650.96,5834.15,5837.44,5839.44,6039.76,6043.06,183.19,3.29,0.0,200.32,3.29,392.09,1000.0,1.0759,2.8834
238,3,1,load_zone_25,dump_zone_3,5823.57,5996.74,5999.58,6001.58,6213.01,6215.81,173.17,2.84,0.0,211.43,2.8,392.24,1000.0,1.1669,3.1272
239,3,0,load_zone_25,dump_zone_3,5856.5,6049.82,6052.72,6054.72,6242.15,6245.05,193.32,2.9,0.0,187.43,2.9,388.55,1000.0,1.1391,3.0529
240,3,2,load_zone_25,dump_zone_3,6043.06,6216.93,6219.97,6221.97,6445.45,6448.58,173.87,3.04,0.0,223.47,3.13,405.52,1000.0,1.1665,3.1263
241,3,1,load_zone_25,dump_zone_3,6215.81,6400.06,6402.66,6404.66,6582.85,6585.65,184.25,2.6,0.0,178.19,2.79,369.84,1000.0,1.0044,2.6919
242,3,0,load_zone_25,dump_zone_3,6245.05,6398.42,6405.86,6407.86,6578.77,6588.64,153.37,7.44,4.24,170.91,9.87,343.59,1000.0,1.3848,3.7112
243,3,2,load_zone_25,dump_zone_3,6448.58,6641.76,6644.62,6646.62,6847.44,6850.51,193.18,2.86,0.0,200.81,3.08,401.93,1000.0,1.3159,3.5265
244,4,2,load_zone_22,dump_zone_23,15.11,63.43,66.44,68.44,107.53,110.57,48.32,3.01,0.0,39.08,3.05,95.46,1000.0,0.3055,0.8188
245,4,1,load_zone_22,dump_zone_23,22.31,75.51,78.6,80.6,125.74,128.97,53.2,3.09,0.0,45.14,3.23,106.67,1000.0,0.3742,1.0028
246,4,0,load_zone_22,dump_zone_23,28.46,77.3,81.52,83.52,132.51,135.66,48.84,4.23,1.3,48.98,3.16,107.2,1000.0,0.3341,0.8953
247,4,2,load_zone_22,dump_zone_23,110.57,161.91,164.89,166.89,203.81,206.58,51.34,2.97,0.0,36.93,2.77,96.01,1000.0,0.3639,0.9752
248,4,1,load_zone_22,dump_zone_23,128.97,188.51,191.55,193.55,233.97,236.86,59.53,3.05,0.0,40.42,2.89,107.89,1000.0,0.3109,0.8333
249,4,0,load_zone_22,dump_zone_23,135.66,192.04,195.3,197.3,240.34,243.27,56.38,3.26,0.0,43.04,2.93,107.6,1000.0,0.365,0.9781
250,4,2,load_zone_22,dump_zone_23,206.58,260.08,263.02,265.02,310.94,313.93,53.5,2.93,0.0,45.92,2.99,107.35,1000.0,0.328,0.879
251,4,1,load_zone_22,dump_zone_23,236.86,286.4,289.5,291.5,336.95,340.04,49.54,3.1,0.0,45.46,3.09,103.18,1000.0,0.3828,1.0259
252,4,0,load_zone_22,dump_zone_23,243.27,302.51,305.57,307.57,349.44,352.35,59.25,3.06,0.0,41.88,2.91,109.08,1000.0,0.3326,0.8913
253,4,2,load_zone_22,dump_zone_23,313.93,364.47,367.53,369.53,418.29,421.26,50.54,3.05,0.0,48.77,2.97,107.33,1000.0,0.3714,0.9954
254,4,1,load_zone_23,dump_zone_22,340.04,382.26,385.38,387.38,431.98,434.99,42.22,3.12,0.0,44.6,3.01,94.95,1000.0,0.3674,0.9846
255,4,0,load_zone_23,dump_zone_22,352.35,398.02,401.32,403.32,456.39,459.52,45.67,3.3,0.0,53.07,3.12,107.16,1000.0,0.3645,0.9768
256,4,2,load_zone_23,dump_zone_22,421.26,470.55,473.23,475.23,526.73,529.76,49.3,2.68,0.0,51.49,3.04,108.51,1000.0,0.3887,1.0417
257,4,1,load_zone_23,dump_zone_22,434.99,479.64,482.47,484.47,534.83,537.68,44.65,2.83,0.0,50.36,2.86,102.69,1000.0,0.3603,0.9656
258,4,0,load_zone_23,dump_zone_22,459.52,502.09,505.2,507.2,562.98,565.94,42.57,3.11,0.0,55.78,2.96,106.43,1000.0,0.2695,0.7222
259,4,2,load_zone_23,dump_zone_22,529.76,576.78,579.37,581.37,639.78,642.73,47.02,2.58,0.0,58.41,2.95,112.96,1000.0,0.3161,0.8472
260,4,1,load_zone_23,dump_zone_22,537.68,592.06,595.12,597.12,647.42,650.5,54.38,3.06,0.0,50.3,3.08,112.82,1000.0,0.4242,1.1369
261,4,0,load_zone_23,dump_zone_22,565.94,616.2,618.98,620.98,675.75,678.93,50.26,2.78,0.0,54.77,3.18,112.99,1000.0,0.3311,0.8875
262,4,2,load_zone_23,dump_zone_22,642.73,691.53,694.29,696.29,749.37,752.4,48.8,2.77,0.0,53.08,3.03,109.67,1000.0,0.3931,1.0534
263,4,1,load_zone_23,dump_zone_22,650.5,702.79,705.77,707.77,754.18,757.29,52.29,2.98,0.0,46.41,3.11,106.79,1000.0,0.2911,0.7801
264,4,0,load_zone_1,dump_zone_2,678.93,767.0,770.04,772.04,858.17,861.23,88.07,3.04,0.0,86.13,3.06,182.3,1000.0,0.6969,1.8678
265,4,2,load_zone_1,dump_zone_2,752.4,852.36,855.77,857.77,942.5,945.46,99.96,3.41,0.0,84.73,2.97,193.06,1000.0,0.5408,1.4492
266,4,1,load_zone_1,dump_zone_2,757.29,856.94,859.86,861.86,945.18,948.31,99.65,2.92,0.0,83.32,3.13,191.01,1000.0,0.7234,1.9387
267,4,0,load_zone_1,dump_zone_2,861.23,960.1,963.24,965.24,1041.01,1044.0,98.87,3.14,0.0,75.77,2.98,182.76,1000.0,0.5728,1.5351
268,4,2,load_zone_1,dump_zone_2,945.46,1046.15,1049.2,1051.2,1123.37,1126.66,100.68,3.05,0.0,72.17,3.29,181.2,1000.0,0.615,1.6483
269,4,1,load_zone_1,dump_zone_2,948.31,1041.76,1052.14,1054.14,1131.36,1134.33,93.45,10.38,7.44,77.22,2.96,186.02,1000.0,0.5654,1.5154
270,4,0,load_zone_1,dump_zone_2,1044.0,1147.41,1150.54,1152.54,1221.87,1224.81,103.41,3.13,0.0,69.33,2.94,180.81,1000.0,0.6098,1.6343
271,4,2,load_zone_1,dump_zone_2,1126.66,1214.32,1217.51,1219.51,1308.55,1311.7,87.66,3.19,0.0,89.05,3.14,185.04,1000.0,0.4986,1.3363
272,4,1,load_zone_1,dump_zone_2,1134.33,1237.07,1239.83,1241.83,1324.92,1327.92,102.74,2.76,0.0,83.1,3.0,193.59,1000.0,0.6091,1.6323
273,4,0,load_zone_1,dump_zone_2,1224.81,1325.45,1328.49,1330.49,1412.12,1415.34,100.64,3.04,0.0,81.63,3.22,190.53,1000.0,0.6597,1.768
274,4,2,load_zone_26,load_zone_29,1311.7,1399.23,1402.21,1404.21,1479.91,1482.64,87.54,2.98,0.0,75.7,2.74,170.95,1000.0,0.637,1.7073
275,4,1,load_zone_26,load_zone_29,1327.92,1452.86,1455.91,1457.91,1528.83,1531.69,124.94,3.05,0.0,70.92,2.86,203.77,1000.0,0.5887,1.5777
276,4,0,load_zone_26,load_zone_29,1415.34,1542.36,1545.43,1547.43,1621.73,1624.45,127.02,3.07,0.0,74.3,2.72,209.1,1000.0,0.7486,2.0063
277,4,2,load_zone_26,load_zone_29,1482.64,1601.71,1604.8,1606.8,1683.33,1686.12,119.07,3.09,0.0,76.54,2.79,203.48,1000.0,0.7057,1.8914
278,4,1,load_zone_26,load_zone_29,1531.69,1642.33,1645.26,1647.26,1723.66,1726.57,110.65,2.93,0.0,76.4,2.91,194.89,1000.0,0.6749,1.8088
279,4,0,load_zone_26,load_zone_29,1624.45,1740.36,1743.36,1745.36,1827.08,1830.16,115.92,3.0,0.0,81.72,3.08,205.71,1000.0,0.6047,1.6205
280,4,2,load_zone_26,load_zone_29,1686.12,1819.97,1823.16,1825.16,1893.09,1896.3,133.85,3.19,0.0,67.93,3.21,210.17,1000.0,0.5773,1.5472
281,4,1,load_zone_26,load_zone_29,1726.57,1860.42,1863.57,1865.57,1949.42,1952.43,133.85,3.15,0.0,83.86,3.0,225.85,1000.0,0.6174,1.6546
282,4,0,load_zone_26,load_zone_29,1830.16,1941.85,1945.06,1947.06,2027.15,2030.18,111.69,3.21,0.0,80.1,3.03,200.02,1000.0,0.5736,1.5372
283,4,2,load_zone_26,load_zone_29,1896.3,2017.38,2020.48,2022.48,2105.87,2108.98,121.08,3.1,0.0,83.39,3.11,212.69,1000.0,0.614,1.6455
284,4,1,load_zone_2,dump_zone_2,1952.43,2059.23,2061.99,2063.99,2144.87,2147.9,106.81,2.75,0.0,80.88,3.04,195.47,1000.0,0.6708,1.7978
285,4,0,load_zone_27,dump_zone_3,2030.18,2174.68,2177.5,2179.5,2303.97,2307.14,144.5,2.81,0.0,124.48,3.17,276.96,1000.0,0.9611,2.5758
286,4,2,load_zone_27,dump_zone_3,2108.98,2263.08,2266.29,2268.29,2413.18,2416.16,154.1,3.22,0.0,144.89,2.98,307.18,1000.0,1.0594,2.8392
287,4,1,load_zone_27,dump_zone_3,2147.9,2325.54,2328.5,2330.5,2513.3,2516.21,177.64,2.95,0.0,182.8,2.91,368.31,1000.0,0.996,2.6694
288,4,0,load_zone_27,dump_zone_3,2307.14,2463.03,2465.97,2467.97,2629.62,2632.84,155.88,2.94,0.0,161.65,3.22,325.7,1000.0,1.0178,2.7277
289,4,2,load_zone_27,dump_zone_3,2416.16,2593.49,2596.75,2598.75,2762.96,2766.02,177.33,3.27,0.0,164.21,3.05,349.86,1000.0,1.1287,3.0249
290,4,1,load_zone_27,dump_zone_3,2516.21,2657.3,2660.37,2662.37,2814.26,2817.41,141.09,3.07,0.0,151.89,3.15,301.2,1000.0,1.0337,2.7703
291,4,0,load_zone_27,dump_zone_3,2632.84,2767.2,2769.99,2771.99,2917.27,2920.01,134.36,2.79,0.0,145.28,2.73,287.17,1000.0,1.0408,2.7894
292,4,2,load_zone_27,dump_zone_3,2766.02,2929.27,2931.93,2933.93,3096.78,3099.75,163.26,2.66,0.0,162.85,2.97,333.74,1000.0,1.0128,2.7143
293,4,1,load_zone_27,dump_zone_3,2817.41,2992.3,2995.24,2997.24,3141.26,3144.52,174.89,2.94,0.0,144.02,3.26,327.11,1000.0,1.0759,2.8834
294,4,0,load_zone_27,dump_zone_3,2920.01,3076.53,3079.58,3081.58,3246.1,3249.22,156.52,3.05,0.0,164.52,3.12,329.21,1000.0,0.9462,2.5358
295,4,2,load_zone_24,dump_zone_3,3099.75,3265.34,3268.39,3270.39,3411.43,3414.46,165.59,3.05,0.0,141.04,3.03,314.7,1000.0,0.9632,2.5815
296,4,1,load_zone_24,dump_zone_3,3144.52,3298.96,3301.8,3303.8,3454.35,3457.29,154.44,2.84,0.0,150.55,2.95,312.77,1000.0,0.9132,2.4473
297,4,0,load_zone_24,dump_zone_3,3249.22,3407.93,3411.04,3413.04,3556.9,3559.72,158.72,3.11,0.0,143.86,2.82,310.51,1000.0,0.9684,2.5952
298,4,2,load_zone_24,dump_zone_3,3414.46,3561.44,3564.49,3566.49,3741.73,3744.7,146.99,3.05,0.0,175.24,2.97,330.24,1000.0,1.0777,2.8882
299,4,1,load_zone_24,dump_zone_3,3457.29,3585.93,3589.23,3591.23,3749.12,3752.14,128.64,3.3,0.0,157.89,3.02,294.85,1000.0,1.0335,2.7697
300,4,0,load_zone_24,dump_zone_3,3559.72,3721.23,3723.93,3725.93,3895.72,3898.47,161.5,2.7,0.0,169.79,2.75,338.74,1000.0,1.0481,2.8089
301,4,2,load_zone_24,dump_zone_3,3744.7,3890.57,3893.52,3895.52,4070.59,4073.3,145.87,2.95,0.0,175.07,2.71,328.6,1000.0,0.8963,2.4022
302,4,1,load_zone_24,dump_zone_3,3752.14,3872.83,3896.49,3898.49,4053.97,4076.24,120.69,23.66,20.69,155.47,22.27,324.09,1000.0,1.1372,3.0478
303,4,0,load_zone_24,dump_zone_3,3898.47,4068.02,4070.7,4072.7,4228.98,4232.08,169.55,2.68,0.0,156.28,3.09,333.61,1000.0,1.0835,2.9038
304,4,2,load_zone_24,dump_zone_3,4073.3,4231.85,4234.68,4236.68,4407.56,4410.86,158.55,2.83,0.0,170.88,3.3,337.56,1000.0,0.928,2.4871
305,4,1,load_zone_29,dump_zone_3,4076.24,4247.12,4249.98,4251.98,4395.45,4414.09,170.88,2.86,0.0,143.47,18.63,337.85,1000.0,1.0469,2.8056
306,4,0,load_zone_29,dump_zone_3,4232.08,4404.13,4407.11,4409.11,4578.12,4581.32,172.05,2.98,0.0,169.0,3.2,349.25,1000.0,1.0495,2.8126
307,4,2,load_zone_29,dump_zone_3,4410.86,4549.11,4552.2,4554.2,4709.4,4712.46,138.25,3.08,0.0,155.2,3.06,301.6,1000.0,0.9065,2.4293
308,4,1,load_zone_29,dump_zone_3,4414.09,4565.96,4568.91,4570.91,4729.05,4731.84,151.88,2.95,0.0,158.14,2.79,317.76,1000.0,1.0074,2.6997
309,4,0,load_zone_29,dump_zone_3,4581.32,4733.14,4736.27,4738.27,4914.36,4917.34,151.82,3.12,0.0,176.1,2.98,336.02,1000.0,1.0328,2.7678
310,4,2,load_zone_29,dump_zone_3,4712.46,4875.48,4878.31,4880.31,5035.33,5038.19,163.02,2.83,0.0,155.03,2.86,325.74,1000.0,1.0067,2.6979
311,4,1,load_zone_29,dump_zone_3,4731.84,4878.06,4881.42,4883.42,5051.43,5054.19,146.21,3.36,0.25,168.01,2.76,322.35,1000.0,1.0776,2.888
312,4,0,load_zone_29,dump_zone_3,4917.34,5075.72,5078.72,5080.72,5251.11,5253.9,158.38,3.0,0.0,170.39,2.78,336.55,1000.0,0.9392,2.5171
313,4,2,load_zone_29,dump_zone_3,5038.19,5199.79,5202.46,5204.46,5383.97,5387.02,161.6,2.67,0.0,179.51,3.05,348.83,1000.0,1.2028,3.2234
